0.000000000000000000e+00,6.340000033378601074e-01,8.320000171661376953e-01
1.000000000000000000e+00,9.013333320617675781e-01,8.719999790191650391e-01
2.000000000000000000e+00,9.186666607856750488e-01,9.419999718666076660e-01
3.000000000000000000e+00,9.673333168029785156e-01,9.539999961853027344e-01
4.000000000000000000e+00,9.786666631698608398e-01,9.599999785423278809e-01
5.000000000000000000e+00,9.879999756813049316e-01,9.620000123977661133e-01
6.000000000000000000e+00,9.919999837875366211e-01,9.639999866485595703e-01
7.000000000000000000e+00,9.919999837875366211e-01,9.679999947547912598e-01
8.000000000000000000e+00,9.906666874885559082e-01,9.679999947547912598e-01
9.000000000000000000e+00,9.933333396911621094e-01,9.700000286102294922e-01
1.000000000000000000e+01,9.959999918937683105e-01,9.700000286102294922e-01
1.100000000000000000e+01,9.966666698455810547e-01,9.720000028610229492e-01
1.200000000000000000e+01,9.966666698455810547e-01,9.620000123977661133e-01
1.300000000000000000e+01,9.973333477973937988e-01,9.739999771118164062e-01
1.400000000000000000e+01,1.000000000000000000e+00,9.779999852180480957e-01
1.500000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
1.600000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
1.700000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
1.800000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
1.900000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.000000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.100000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.200000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.300000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.400000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.500000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.600000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.700000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.800000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
2.900000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
3.000000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
3.100000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
3.200000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
3.300000000000000000e+01,1.000000000000000000e+00,9.760000109672546387e-01
3.400000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
3.500000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
3.600000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
3.700000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
3.800000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
3.900000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.000000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.100000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.200000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.300000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.400000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.500000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.600000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.700000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.800000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
4.900000000000000000e+01,1.000000000000000000e+00,9.739999771118164062e-01
